SK_ID_CURR,TARGET
100952,0.0671044810060763
100953,0.04762521556061819
100965,0.2228641953319795
100970,0.048832089700676894
100982,0.20138853734053366
100983,0.17096792538357616
100984,0.05098873502735136
100987,0.08017731850159138
100997,0.07535504495501082
100998,0.10575763086390245
101002,0.10867029452684085
101005,0.23563901949946045
101008,0.12413450112229894
101020,0.07585919143418145
101021,0.059481734892113655
101024,0.040877591503782
101025,0.1647272016543187
101026,0.03998480173042331
101031,0.04259003511776867
101041,0.03769019797376385
101051,0.010898914399288194
101055,0.11502453188364725
101056,0.33396693944427425
101057,0.06807653116235492
101064,0.04768882415552664
101079,0.12025382420670995
101087,0.05434799683497221
101090,0.029927217813475192
101092,0.10944328958177223
101097,0.12713332920428433
101099,0.01876601109034525
101107,0.09079408043161735
101118,0.08239900899095792
101125,0.16135910117046887
101126,0.022300817179008444
101128,0.032837346475198245
101136,0.11259289339334719
101140,0.09962190280338491
101149,0.11448565706588798
101160,0.07969526874074898
101169,0.2343727255325475
101181,0.0580366514372238
101186,0.015347899502709435
101190,0.13294084924745203
101193,0.10715962787135423
101194,0.11907243689840045
101198,0.12694996776321554
101200,0.01862548815821609
101204,0.03836936717189513
101211,0.058319683208824614
101213,0.09310744896619269
101223,0.061773733348982375
101225,0.08532274227313731
101237,0.10920427656139621
101243,0.10199263164790943
101244,0.16016066938832257
101258,0.052211171405430565
101259,0.20400850202801493
101268,0.14373958771661857
101269,0.023993575261938956
101271,0.1450903563694875
101279,0.04739803074267055
101281,0.10875834124280027
101287,0.04743017860985641
101292,0.05493881867030312
101294,0.05062558296530741
101296,0.06449681790664573
101297,0.039158639978247416
101299,0.030423314283886303
101301,0.04132692863609553
101305,0.09131921492648996
101308,0.10134829174482089
101318,0.02064247172517995
101327,0.2782346526061708
101329,0.05246949814899708
101332,0.03554199914895319
101337,0.10304371874451831
101343,0.014787879191968459
101345,0.02416853669900018
101346,0.018492163621469722
101353,0.012037003393855217
101354,0.16143964869147437
101355,0.2376361962996924
101356,0.024422803899460863
101362,0.09152193710065844
101363,0.2677927735075993
101365,0.029243423143284313
101366,0.11484727837845508
101367,0.19763713699515598
101368,0.018965149964782376
101374,0.17497118065512973
101380,0.01951515614948398
101383,0.02496459832126744
101398,0.02181636784312508
101399,0.2757189943519979
101401,0.2142062407533871
101412,0.09875783454142772
101426,0.05058583140612429
101427,0.4718561424736705
101428,0.15017719242705407
101429,0.1357632222175784
101434,0.04581510235303333
101440,0.08598018609102064
101448,0.07150117618560134
101449,0.0644676082269608
101465,0.07411730163576302
101467,0.024430318389254135
101472,0.1427337903790144
101478,0.17344020433407778
101497,0.05996579581677731
101504,0.12152633888351572
101547,0.03883609610130012
101548,0.0973311367142294
101555,0.13553645831114247
101570,0.03059558022520668
101572,0.04078229958188403
101578,0.043699349166621174
101580,0.23281869824776955
101588,0.12876226940806787
101602,0.022997373271243085
101610,0.13245360395354355
101614,0.05554588549606136
101616,0.06482350042308464
101643,0.10206780337252017
101644,0.03563436308117751
101649,0.13710329921655176
101650,0.07151389074970442
101665,0.010733853536263986
101667,0.10882863278501902
101669,0.04747612557939367
101674,0.07435492585586986
101675,0.04143898538657496
101678,0.12372712252055397
101682,0.10231482263146882
101686,0.0825956476147282
101697,0.16663833929342725
101700,0.3101702027107023
101711,0.0344427679836554
101714,0.03934517453229379
101715,0.21624142729989593
101728,0.051807357119124604
101732,0.055383836512115155
101757,0.1810682236278139
101758,0.09473012159074175
101759,0.07239767656085161
101762,0.032427599633514485
101764,0.059238927783209855
101780,0.411636540147977
101784,0.02921886683403491
101789,0.01896789349508803
101816,0.06681292876696411
101819,0.04058419025455584
101827,0.01425788262009706
101863,0.10981207501426483
101867,0.08802777815766977
101870,0.014037658216900862
101873,0.18175617068464317
101878,0.10629684010641047
101879,0.02822860966716278
101880,0.021453592827994417
101887,0.10079460685350067
101897,0.02860398719972663
101901,0.08368734683476751
101903,0.32959366886623603
101920,0.05100689857406627
101921,0.05636895739389438
101922,0.03818665799243023
101961,0.12309542861969036
101962,0.0473006688724157
101971,0.04441201314430514
101976,0.18370889614294822
102002,0.09376853942645512
102005,0.03768819751300466
102007,0.41764034706470826
102017,0.017950489934818882
102019,0.2373527515336871
102029,0.01583429492775018
102051,0.17761226597420948
102052,0.016709577638873624
102054,0.027983508108676235
102062,0.09510462892180609
102067,0.13951721721195998
102068,0.08723128467552747
102070,0.05373328978401343
102090,0.08567367319238404
102092,0.08838589751251728
102099,0.09958108784403936
102100,0.0457951208539896
102112,0.07394423713874655
102113,0.053346538633480496
102122,0.2049145332985741
102123,0.03715062841098243
102125,0.04288439278810951
102126,0.22940731488412086
102146,0.04563976432807222
102147,0.08469402847802837
102151,0.03606584499837781
102158,0.09333280364178215
102159,0.04532929841476274
102162,0.09576409014127282
102165,0.05234472186297449
102166,0.05145887691786592
102174,0.02857722438252231
102193,0.23260469312593557
102198,0.04370439213283686
102205,0.1398971714159058
102206,0.016986873742655874
102218,0.04984399499736403
102221,0.055561744487426734
102230,0.07455323299632717
102238,0.11685071845858837
102248,0.04704146755156541
102252,0.22812514838284043
102259,0.05043642618566976
102262,0.10014282076293378
102273,0.04926737835223209
102286,0.1207336578343155
102293,0.03448070926224998
102294,0.030807902108089077
102296,0.08023792456838688
102298,0.06759635535392872
102303,0.025554038571406423
102309,0.044555005894229505
102315,0.04610612430244126
102340,0.03460171820991668
102342,0.1436155057891206
102344,0.07760848159261298
102346,0.0872272483798442
102347,0.030552188831401067
102374,0.037926339325829235
102380,0.027720001757099433
102387,0.030728681054691932
102393,0.038708261435675184
102403,0.029848192394581963
102413,0.08445024071043458
102414,0.006431233921856288
102415,0.03448580378516889
102416,0.10494590346682893
102439,0.05405047649853914
102441,0.04111817914631255
102443,0.028835612745113946
102444,0.09257363470950924
102445,0.14229538125315558
102448,0.07473480101307121
102449,0.07359276678404525
102450,0.1811557646451135
102456,0.05338900185385107
102458,0.09567928694624686
102459,0.06556888990716771
102465,0.015345748259112108
102470,0.19502032781412046
102471,0.05214670608554591
102475,0.09325746083930318
102476,0.16539722334689935
102506,0.10166133691075269
102509,0.054276500732903896
102519,0.03889507706042769
102522,0.0532750393150651
102545,0.03855554083330717
102549,0.055122478849105705
102562,0.012928198804118978
102563,0.031330260478222495
102568,0.11627597925624286
102582,0.10015863997363826
102592,0.025564172674643493
102597,0.1683270083495059
102605,0.033610390096175634
102614,0.02202989185868779
102617,0.09548406998090536
102634,0.08809486537792836
102652,0.030816197870382787
102655,0.015427225046806829
102671,0.07450749859054502
102694,0.19614042945210744
102701,0.04785230871443762
102703,0.02072957024881453
102704,0.025336271229552294
102713,0.013242609515342186
102720,0.1616730388062548
102731,0.03515633666412803
102733,0.06425879398231772
102749,0.040919898717166656
102755,0.04806148934264066
102763,0.022340087953009527
102770,0.06900672949651322
102772,0.1019885691541231
102799,0.1890223515164761
102838,0.031191925801620973
102854,0.04234061091878033
102862,0.10989358117452125
102863,0.036346572762807595
102867,0.017142129166070746
102868,0.018141784527822107
102878,0.06065207298610319
102887,0.08557475713450419
102898,0.1887473719421059
102904,0.08377780910084896
102912,0.09294186829318947
102919,0.027620467871668122
102927,0.06758070393792188
102932,0.05312067111932773
102933,0.1809367313231773
102935,0.04539945382662403
102958,0.08140411404123382
102969,0.08722063669531728
102971,0.025656188857931125
102975,0.031806688713491835
102979,0.0653532344751377
102982,0.016087961852747037
102987,0.12605558974452294
102989,0.10417979133575907
102995,0.07083545091146695
102996,0.030201186759637955
103000,0.03739670487160271
103001,0.06407708533530448
103004,0.080441434476174
103010,0.03453805192169031
103025,0.21092780301885206
103029,0.0707453045545958
103046,0.09452656570670402
103056,0.04504072812121794
103062,0.11461962656261382
103078,0.030551388552828507
103083,0.020374421612417676
103092,0.08856556981368095
103096,0.08262857707578933
103097,0.1391623671556024
103102,0.1635253660821674
103112,0.0750627666120144
103132,0.0552816182384353
103144,0.09692340425093816
103145,0.0722617959099624
103146,0.027879840071762352
103147,0.14367715560362226
103158,0.037163635851018006
103171,0.07445491468787972
103173,0.02053439249332714
103184,0.03708577471021493
103195,0.1346385686557468
103196,0.038463982139111494
103206,0.012626860300027689
103230,0.1282650477919235
103231,0.25541291025105683
103232,0.028825901128202117
103239,0.09255782086408622
103240,0.161700074751608
103243,0.04042046352976048
103252,0.1432736240384312
103258,0.04311993387198797
103259,0.18325155715944574
103279,0.029691705153959757
103280,0.009028503331771852
103286,0.02943233789807995
103287,0.4150834774904832
103290,0.02716602569266334
103298,0.048616276566783544
103315,0.011151511613161393
103319,0.035889215100319845
103334,0.10764191266494888
103336,0.07735344591553708
103345,0.05158832294133326
103368,0.024734537363095683
103371,0.12932978037836126
103377,0.061213318191722745
103398,0.01922374477553793
103404,0.05545167779700137
103408,0.1914874139983127
103410,0.05344602331359611
103418,0.012911728539685878
103420,0.1743033938757626
103432,0.09294293275093046
103433,0.022953507619085427
103436,0.014392141241673272
103440,0.042022466483473804
103453,0.04006108636084982
103459,0.09016899362265894
103460,0.052699365858814656
103461,0.023309153214856094
103462,0.07222145323303793
103473,0.11689596801329587
103474,0.023907971103362135
103475,0.2209913486937634
103478,0.19425278749598324
103480,0.12754618043310623
103484,0.02277528229630784
103494,0.06073051292760666
103513,0.0738322150045821
103515,0.047523821341325705
103516,0.24013221776823268
103525,0.07971012975595321
103541,0.1957934000873331
103544,0.025368819666446014
103562,0.26473779531723146
103570,0.35356019283777346
103572,0.12958405196997091
103574,0.026716887583435517
103575,0.04965224098526116
103591,0.1167150874367171
103594,0.04170735608689174
103609,0.045694126658019474
103613,0.059821517142608305
103614,0.04310723212886034
103615,0.04777913887931194
103624,0.05280572455459823
103625,0.24870255939428915
103628,0.1999649378101924
103629,0.02028151497700386
103647,0.06222968200081413
103648,0.10017602008654343
103651,0.0550564564228981
103658,0.021683168923925612
103668,0.05403952811779987
103669,0.04568703864809824
103676,0.07547909818071534
103682,0.06356122693592926
103683,0.051097303459969615
103689,0.022802512978593665
103725,0.04544571094078311
103733,0.1510064316050066
103744,0.01738159032829393
103762,0.067418041308867
103771,0.2148290653861176
103773,0.012790003188354031
103783,0.08616154416144745
103784,0.06724689739579073
103808,0.02660190759817584
103812,0.06698299874833748
103813,0.12182667638409216
103814,0.05128813290663202
103818,0.26439388159800736
103824,0.034657556421918694
103828,0.024954154055623193
103830,0.28909184805063465
103840,0.013546303362111373
103842,0.11974318784104353
103847,0.20199795591200315
103848,0.10760454053553059
103851,0.015417655731415326
103854,0.21902085423004317
103857,0.2579819979928632
103861,0.013305767954124413
103862,0.07439081605121191
103865,0.11543078445078563
103870,0.01747279950928265
103876,0.024601210836232096
103891,0.41403545796195895
103908,0.03821242882846285
103914,0.0910475460554203
103918,0.11134085476324154
103940,0.04168353024495909
103963,0.1171857010487399
103966,0.10953326335228925
103971,0.09966018042556514
103980,0.08803731627815717
103984,0.08734547553544315
103985,0.044128397395459304
103998,0.2593354015510735
104019,0.02192781503059662
104026,0.034169586971761694
104035,0.09275920927075558
104044,0.06788592471663032
104045,0.043759141796570894
104047,0.11508610290233813
104051,0.02857607777342166
104058,0.06617146630604397
104063,0.016971570734933286
104066,0.07656020254149111
104087,0.0197145008656059
104089,0.043699524414893644
104095,0.04390831388037205
104098,0.17023424617725022
104104,0.029503950860397598
104110,0.36107023498790175
104120,0.0762020543851014
104122,0.03262437835818115
104131,0.02341196128119553
104132,0.11562951203038532
104135,0.03968246331367228
104136,0.053881391214678505
104149,0.08129082095823972
104150,0.05319331342635066
104156,0.2559378228525325
104165,0.16219315531132336
104175,0.05098563765503539
104179,0.1170250588040355
104184,0.10304039769268337
104206,0.026345591826045317
104216,0.2753545385346826
104230,0.1304394935504749
104257,0.029024912018516903
104272,0.04709768887024413
104273,0.10132943861418733
104278,0.021817047938437344
104294,0.12065985755202091
104295,0.06425532692956795
104297,0.026542258747658403
104298,0.04908616896032691
104308,0.06811065426167814
104318,0.03330872406258496
104319,0.08587078306542595
104320,0.13411329854835968
104327,0.09984328765230527
104334,0.07748700796305315
104344,0.04981118827767511
104350,0.028303663134963367
104351,0.12824943507301262
104354,0.06505690851828712
104369,0.15029841038694053
104376,0.06937542692972605
104381,0.04545926055487436
104384,0.05073366279582486
104391,0.04953871594593992
104394,0.0331406314208991
104398,0.19480667002568175
104402,0.020950081192495255
104408,0.07887161905646907
104409,0.02493938226399471
104410,0.2313985022237696
104412,0.09169418208647191
104417,0.10269242646638434
104424,0.09618772474562196
104426,0.03751245207923261
104435,0.07839516048471226
104445,0.03694190818462694
104458,0.013093781963354537
104460,0.0701620198046985
104466,0.03609624085946749
104472,0.1243459491097512
104473,0.11902595008222412
104479,0.015658968069135876
104480,0.0356775722423977
104482,0.15682585285543063
104499,0.013023658780953932
104501,0.015679435636720914
104502,0.03341805697023928
104506,0.0982091583398327
104510,0.014374388609465457
104512,0.09181737482947411
104520,0.14633609592486002
104528,0.08663817635811033
104529,0.02809085108235828
104541,0.06429366218845378
104578,0.03415762602734693
104584,0.06259177342831747
104588,0.13981624765385356
104602,0.13010023756193553
104610,0.027710127712260058
104611,0.1106315404017226
104618,0.10668368910101848
104620,0.04015914666335398
104622,0.027536907520436773
104624,0.044428695325048936
104625,0.1243484551526722
104634,0.11840696978396656
104639,0.09330561684905268
104646,0.04244664995168277
104647,0.053200056353958705
104652,0.026350993898090966
104670,0.12218250632478851
104677,0.0436295493496686
104685,0.18041545318231184
104691,0.05913668094700899
104696,0.0653897670936839
104699,0.024656576730978073
104712,0.18283812964160678
104714,0.06560950753594638
104717,0.060748035960927205
104718,0.025419397154913852
104740,0.034852065988430034
104741,0.050714164652876606
104743,0.009185991990237122
104744,0.04977551379719009
104747,0.11603896902075626
104767,0.06539471567841132
104772,0.49670042882968923
104776,0.2227346582414253
104779,0.028283363282739317
104814,0.029209010233001403
104815,0.02817958882893425
104830,0.09970967572174808
104831,0.19351480623612463
104833,0.1035952712469511
104839,0.034695317414334244
104840,0.03900971420117386
104860,0.09954614904286244
104861,0.026220778118524173
104866,0.07061909789713061
104870,0.03990520396345462
104877,0.10527021130074345
104878,0.021727609024648282
104879,0.041618658220559816
104880,0.07954338866398336
104899,0.04744412643685696
104906,0.05779283684933839
104907,0.07916851344339586
104913,0.10969754860769193
104916,0.11342545616187746
104921,0.04731859071944727
104930,0.06531990179088969
104931,0.21549523360319192
104936,0.034010833942790225
104937,0.07150768905715447
104942,0.024328123310973823
104943,0.04233011755037325
104969,0.09009797463789505
104972,0.2824045356835387
104988,0.11757396972505094
105013,0.038831380877493646
105015,0.044355618605361434
105019,0.07480936508390465
105027,0.07068773233528654
105030,0.08219793009443421
105035,0.36074238032466244
105041,0.026842011814944715
105051,0.08611702867347616
105056,0.05880939518806898
105067,0.5116049821863039
105071,0.1172938138760586
105072,0.036117045503143916
105074,0.21183739790320524
105091,0.06603501392486406
105101,0.04970824438135622
105103,0.04377890527372045
105134,0.04463122740522247
105139,0.04119550998677598
105142,0.13840019514503066
105146,0.04643033901263258
105163,0.04097003566280296
105168,0.1335472769543106
105172,0.018636702381658456
105176,0.31781422776731183
105195,0.07362471094109192
105196,0.21103759136210437
105197,0.018103795615139244
105203,0.056273608130301286
105223,0.08430620680483512
105227,0.14278324164508926
105228,0.014389117663354675
105230,0.1806905079733106
105231,0.16187963117226864
105239,0.030138053200495875
105242,0.05732207033961638
105244,0.05026914913916247
105245,0.06592637179886979
105248,0.037074599371025474
105249,0.0456537441590686
105266,0.12027737241486772
105271,0.23579979921821528
105276,0.09921471437596716
105282,0.03305045239313626
105292,0.09355634173299901
105297,0.009404515750419352
105332,0.08666247397819266
105333,0.03368290779270746
105343,0.04380044086292231
105344,0.052821003877160606
105345,0.14078413609216328
105357,0.04828183384667476
105359,0.06077504279442145
105366,0.030501594983185127
105367,0.08323996188682636
105370,0.011581675939657384
105377,0.07235325638953112
105390,0.0431999365439748
105399,0.016010190080939887
105403,0.07452224390067425
105404,0.04317338640146041
105414,0.02969736491632211
105417,0.05818147636841972
105425,0.16767260370217696
105452,0.10975978971238184
105454,0.08448007834015342
105456,0.08329452616941192
105470,0.054305300815959266
105471,0.039319348985597836
105483,0.0955538087209237
105493,0.10400731072163358
105508,0.11621540115234694
105514,0.05506570899088308
105515,0.0179855514839899
105528,0.2572886938664652
105529,0.044230192042000176
105531,0.07563672515501983
105532,0.06865112811619864
105558,0.019385937826357953
105574,0.023616318492440082
105578,0.011013365833629867
105584,0.3084267608649408
105595,0.09022469722931625
105617,0.09752364806884652
105618,0.03357907580895186
105621,0.045921763095506885
105625,0.07125368061997918
105629,0.11544925174787382
105630,0.02050843572556689
105634,0.024726500257298063
105635,0.023622224146136506
105641,0.14026858433546838
105647,0.09130716388904507
105648,0.07339391020174936
105655,0.037205493464421854
105657,0.028019587862024162
105672,0.09181703635735132
105678,0.153748650350341
105682,0.07869353013386544
105691,0.04843907868332251
105692,0.04278713532702014
105706,0.07598757727066162
105712,0.0644094180585658
105720,0.06650591070091784
105734,0.022851866107051814
105735,0.0434181434242903
105736,0.141372538180134
105737,0.021247760706238232
105738,0.15199999125865316
105740,0.21534111920530472
105744,0.0434871903513831
105747,0.06158599897636411
105749,0.23536628847430333
105754,0.06708663815613158
105758,0.03248120188893524
105760,0.07042366237700291
105767,0.1096430986752505
105784,0.18357107856973748
105791,0.04562481417580408
105802,0.10934348645653702
105807,0.13508238752972368
105809,0.03255643538853685
105816,0.08011956297349793
105817,0.035893480772747004
105824,0.16282946823309027
105832,0.08700787962027043
105856,0.03198188779624788
105865,0.041650058452356954
105899,0.15401268693906056
105906,0.03218798876038801
105916,0.06746450092099442
105923,0.09770310432648265
105937,0.15463889446266377
105965,0.022254923545547055
105966,0.08720038784577751
105968,0.03307154954813327
105973,0.03190535619792435
105976,0.10541999674848862
105978,0.06298983809652003
105979,0.037227565735640865
105991,0.0932418877435965
105998,0.09291669862434418
105999,0.05555580940020513
106000,0.2228665889844105
106001,0.08265598445764338
106010,0.08360610685093586
106011,0.04900160992098943
106013,0.1749692857414301
106015,0.03892952690549251
106026,0.016551421829362763
106032,0.06446700209959326
106035,0.23877762454778903
106040,0.06424212549466407
106041,0.14694804741256248
106044,0.020197674854780367
106053,0.2645583984525823
106054,0.01650063692780041
106065,0.2619975348049955
106081,0.05595076988768994
106083,0.06225370910779047
106087,0.025058037064096778
106090,0.0910587267272148
106101,0.015122137438324813
106102,0.051984862258707576
106109,0.06914431810413338
106116,0.05817212077352107
106150,0.017123710879016887
106155,0.1859056855566184
106166,0.02713495480797304
106176,0.0828818648614378
106189,0.03320723973720876
106199,0.12008750770314784
106205,0.08160925393568373
106206,0.10383497016948
106211,0.03226087135984215
106214,0.026463406307436686
106216,0.0869870977425702
106217,0.07687696694536009
106225,0.05705660134676116
106249,0.040675668501110075
106256,0.09944707503523667
106258,0.06138937806519866
106261,0.05937038570821812
106262,0.10835826752634045
106264,0.013299548306148445
106271,0.0585428202860527
106276,0.0239792422199725
106277,0.13960683391529097
106286,0.11301591931750696
106293,0.028208010809619426
106295,0.061349388850862815
106296,0.05314247131450993
106297,0.16475565804549142
106298,0.042224148256991015
106311,0.03246053831242558
106314,0.062270288715492395
106320,0.07210927404599134
106334,0.09354273489361556
106346,0.1401387198864635
106347,0.02298588303540298
106349,0.05535954281869926
106354,0.07303240537021737
106360,0.02235940924835539
106373,0.13828565834290868
106377,0.09393887334234584
106386,0.1641791935297007
106387,0.07122221461590589
106391,0.010659065720249704
106401,0.1667322460967791
106411,0.136219077186193
106413,0.26658800664694654
106426,0.12044758857801818
106427,0.07173710450952445
106428,0.11458837385595469
106434,0.04783335598725135
106438,0.06825703395640492
106440,0.06636406501341353
106441,0.03494922867740744
106452,0.18193996420967462
106453,0.10608561335548462
106454,0.0338058399250713
106457,0.16206630508014322
106484,0.04415576131110326
106488,0.1825286469936567
106491,0.1316599240567508
106514,0.11694055071245069
106527,0.09132100728625885
106528,0.030912394389016253
106529,0.010784915569128499
106534,0.12344662598710898
106550,0.2730366222510134
106577,0.0412755713677642
106585,0.09179572033019275
106590,0.021545952181258404
106607,0.044556846201033076
106610,0.0810875597239431
106611,0.0386483062151747
106612,0.1318991198622788
106624,0.04222785296984007
106631,0.025291629483837456
106647,0.3267465039179855
106660,0.1910619808583933
106674,0.030722202557177367
106687,0.04811378689147221
106712,0.0549338059964552
106713,0.05278355976118482
106717,0.08245706656439437
106720,0.1405018429107629
106721,0.10579747189222943
106724,0.06047416252012687
106735,0.09436660331529213
106739,0.06406588501692224
106740,0.08718881512115026
106754,0.07921937878182221
106760,0.2890039045518939
106761,0.07248265676340289
106784,0.12631807326704483
106787,0.05698665927850236
106797,0.015906399282908157
106798,0.09291616234239004
106802,0.12726579214832612
106803,0.11262050902711274
106804,0.44034385152276506
106805,0.029132067267092547
106810,0.13264799821885953
106812,0.16029062509521888
106813,0.04583209906581814
106817,0.08356912640675794
106822,0.03860768514094504
106823,0.047278415640904244
106827,0.024671455376394702
106841,0.0501915941800534
106851,0.13502202931264792
106852,0.06343965019386609
106853,0.16000014544796945
106854,0.4556022642431744
106861,0.055142817138560465
106873,0.057819440421792385
106877,0.03103309826170094
106878,0.024390078821482548
106881,0.12424234119426676
106900,0.013433894160666841
106906,0.052102839306620435
106907,0.07693855165465913
106914,0.11627591043902626
106916,0.08095915186730898
106924,0.017345058965615712
106931,0.03280478780678518
106936,0.0819210308385352
106937,0.13197415294967363
106938,0.04424083867120773
106939,0.10034387829420208
106943,0.0519479669087603
106944,0.09789146633065902
106967,0.04101238209286706
106980,0.06664769788946888
106986,0.06376559258917597
106987,0.03528517352614085
106990,0.04198073706436083
107013,0.019463658421096368
107023,0.04783774758968999
107033,0.08503444058833401
107037,0.08842311210083979
107048,0.05159471673331162
107071,0.04225902417958079
107081,0.01297225485747068
107113,0.06706750893762058
107130,0.06682415012689417
107131,0.025739655268326653
107145,0.12439810913054695
107156,0.10622247417405964
107219,0.09774028955484422
107222,0.15712052517723962
107223,0.48597934449447977
107232,0.11709255986214613
107245,0.0665989561509885
107246,0.02339425195293581
107247,0.07438098421565999
107256,0.017948275255841105
107259,0.01722032544694682
107260,0.01259511845893538
107279,0.28682844677927233
107280,0.05314091115438482
107281,0.04029312812714066
107285,0.035659216197499725
107329,0.04218993352399174
107337,0.1308949041217027
107349,0.05472287253420435
107350,0.034138662617246573
107351,0.027470943061419964
107359,0.2803596182581365
107391,0.1451545827628079
107394,0.04900648739182772
107395,0.023305333905463712
107406,0.04015019524108914
107416,0.11945750489599505
107417,0.036387553891329256
107418,0.0649808025744476
107419,0.05952034679577914
107444,0.01670986820637951
107445,0.04482869311907123
107446,0.11462018080628734
107460,0.11935975293577544
107470,0.03182171923308666
107475,0.08083138709967039
107520,0.033965157297957384
107526,0.077223279235237
107527,0.020638468860719277
107530,0.007480763504423277
107532,0.09139030997194247
107534,0.09599228846249022
107535,0.1059561072873567
107554,0.3205873835937686
107556,0.024203268067883626
107559,0.15898198813829373
107561,0.036755524695575144
107564,0.10477036555091201
107566,0.047401041233580625
107571,0.054144250068869325
107590,0.17078901607752234
107602,0.13340513600907677
107625,0.08079315115283817
107626,0.3518893201831731
107635,0.018862412695248316
107636,0.03466780513712712
107645,0.06845083679695729
107652,0.3424696880274724
107655,0.027263602623504517
107668,0.05077561391027777
107670,0.05362167598933299
107677,0.007906486347192121
107680,0.12147221335156218
107683,0.17497685798020124
107684,0.031718678195335075
107691,0.07568005116597556
107692,0.07198779610554876
107703,0.04117823288160694
107709,0.01642713066595406
107710,0.10119755184201032
107721,0.2601992568940677
107725,0.11682209922707802
107727,0.0765648912027004
107739,0.019413321288093418
107740,0.06574958295784022
107741,0.06697269800664576
107747,0.041671821367699
107765,0.3200992353035681
107768,0.027736784827361288
107775,0.1982738497570831
107782,0.2576532616861734
107790,0.07456011269497542
107801,0.06616373237275426
107807,0.024089163811704593
107811,0.07238502378941168
107817,0.08549695701607782
107826,0.047354020985124666
107838,0.11573827351768345
107839,0.0480883891525804
107843,0.08759943385899487
107847,0.08289267816706558
107849,0.16478748476119814
107850,0.0884979237579226
107867,0.10056405024134012
107871,0.08601393617854225
107908,0.036329609500114025
107913,0.0654573696994874
107927,0.03385873053107442
107931,0.05434298835201888
107955,0.02048869812791077
107962,0.1094104455006051
107977,0.05682914890953263
107978,0.13000330358378698
107993,0.029116972457091654
108010,0.12637782027982694
108016,0.07519259231997617
108018,0.3140863291684238
108027,0.13638471272152572
108045,0.13532027057530369
108069,0.11624134244415174
108082,0.04530128510875505
108089,0.06770772412153246
108092,0.029829348451301797
108106,0.030706887281455923
108112,0.09591110209734698
108120,0.08648975270262524
108122,0.1873039779609433
108135,0.079210419537322
108170,0.020404783087325313
108171,0.059121097211098816
108177,0.011729953907368841
108180,0.09703130659537265
108183,0.023765496071340143
108184,0.025728996920254373
108185,0.07369993767003641
108192,0.09161576062630708
108195,0.13311111032193526
108196,0.1280653599937425
108218,0.045315703144482376
108219,0.18370746344726493
108243,0.11345282932184796
108249,0.02208447138833557
108251,0.0145203773147787
