Id,SalePrice
1766,195010.62380364182
1767,233974.88997974107
1768,141670.24265187
1769,178516.14520552452
1770,164141.08952118485
1771,105904.55739348466
1772,132243.70560746227
1773,125860.55952720215
1774,138781.23852688354
1775,143914.67375623618
1776,124939.5128756625
1777,110442.77744051999
1778,140579.41695771186
1779,120360.0554193318
1780,184673.48531239745
1781,124651.52867401975
1782,90106.22980704716
1783,143674.86764594572
1784,103616.89509087885
1785,122153.83590037446
1786,133067.79780641638
1787,172420.55163272948
1788,69670.71504212415
1789,99835.89575076202
1790,79381.27820922028
1791,199502.81138738294
1792,159703.6793674745
1793,132966.4666449196
1794,159128.78003997693
1795,129227.2039414877
1796,137603.72295120358
1797,117114.50381655766
1798,116918.82943509915
1799,104016.31759405203
1800,123580.53663442543
1801,122149.31994633008
1802,133664.7740697274
1803,146705.13399677616
1804,137600.36432207428
1805,142018.3315467374
1806,136244.6536282228
1807,137627.957541344
1808,119136.3507131153
1809,115873.88667541581
1810,139350.6167139926
1811,95964.86249108092
1812,91963.627512548
1813,117775.0174689731
1814,95051.18444619847
1815,57743.43317672241
1816,110050.98383171007
1817,101596.82416201915
1818,144754.11603922021
1819,134023.27657455966
1820,77466.38788153914
1821,121632.48830058519
1822,155565.04153163798
1823,55448.24331745498
1824,125479.56836561394
1825,132957.1208527176
1826,104111.76410437124
1827,92669.7542452038
1828,129457.41033970704
1829,127170.19359388707
1830,144536.1991079617
1831,139896.79379313378
1832,76008.30926561562
1833,143725.38016285314
1834,134173.87786881207
1835,109449.95625620062
1836,120283.80030477411
1837,82352.08695896076
1838,123385.88796314044
1839,119449.2500835334
1840,131132.12102950088
1841,122667.92632243154
1842,90538.0828662482
1843,120539.33090765295
1844,139115.16829308495
1845,133791.6695174022
1846,155690.51253813566
1847,160886.10133392125
1848,57886.24909199657
1849,116004.33661204987
1850,115074.43753851684
1851,146564.22611775086
1852,127502.61397933058
1853,121620.1540918927
1854,163768.51085933723
1855,143204.44912646824
1856,222675.1601474608
1857,133608.72233172844
1858,134665.32804581203
1859,120047.06348950809
1860,146084.1089975155
1861,119997.16300490931
1862,344505.0326063136
1863,341625.92105219
1864,341657.19936273404
1865,331152.4097179889
1866,334248.036029686
1867,231265.04843824712
1868,290875.11132543744
1869,209642.4608304303
1870,225609.60087498886
1871,247518.4449869597
1872,179116.22354425662
1873,228204.8450807084
1874,151955.02688683313
1875,196241.95564748443
1876,192442.66147228834
1877,207329.30811802254
1878,204713.44871377776
1879,118412.11442475716
1880,130962.83308052686
1881,239423.37872819032
1882,247409.6153200291
1883,179161.33891719123
1884,198436.09071890078
1885,231019.0014842714
1886,274530.0533808968
1887,220898.9233881129
1888,276273.30503370595
1889,169079.67207721173
1890,115655.22655304603
1891,142764.01511907708
1892,98072.43012116714
1893,120696.85550923887
1894,123579.99799439288
1895,126587.66012479216
1896,128175.86908760024
1897,108782.358480955
1898,124261.08047779302
1899,151831.8637859032
1900,144375.86331247588
1901,149339.32147209402
1902,126655.78962314647
1903,206446.75141858766
1904,120913.2614498848
1905,190399.23339948553
1906,143551.54908926913
1907,188665.18356763502
1908,121176.64311023176
1909,144139.41040730715
1910,131043.63405432677
1911,192068.14487706547
1912,280026.07256334636
1913,142613.21149525454
1914,81700.45208622428
1915,272923.07745247753
1916,61675.23781319018
1917,239338.25602459683
1918,147266.37332831728
1919,183275.2774071335
1920,147307.1541396339
1921,366239.8455367775
1922,303994.5151060144
1923,229492.2059975159
1924,217793.65180100405
1925,194506.85357485633
1926,359384.6016494294
1927,133843.80008453055
1928,159718.7441180801
1929,120433.64897535277
1930,126740.60645538113
1931,144635.53827701687
1932,139694.47482308283
1933,167329.27613795467
1934,179379.52828649
1935,170797.20805820078
1936,180130.76712728094
1937,182198.6725861713
1938,172591.5321003829
1939,227953.34609358117
1940,181937.85419945212
1941,171486.62433646448
1942,185615.8094647147
1943,200791.04954125095
1944,323258.79600228235
1945,343956.2788833418
1946,157326.70842453427
1947,248747.81056000452
1948,168789.24097771174
1949,250100.55944277503
1950,194871.2601837962
1951,250606.10003362363
1952,215648.09453522114
1953,177192.3647811167
1954,181175.98632185918
1955,130343.04204413439
1956,354585.83562415687
1957,149767.03308836735
1958,306477.6751858732
1959,139305.6448861867
1960,109811.29962532256
1961,118619.47812527441
1962,107115.32571707545
1963,117010.70078800751
1964,109625.53212057654
1965,146244.10378442972
1966,143073.5338688991
1967,275717.42079483595
1968,392842.79250614846
1969,348436.78518634377
1970,357607.085777825
1971,477510.9407267195
1972,358259.14368123864
1973,274357.49908900796
1974,320773.8300167328
1975,359049.89837789035
1976,269055.53395208076
1977,335319.83647578734
1978,323465.5620846758
1979,308133.1057496492
1980,183581.45731955918
1981,313993.45530573535
1982,208349.68670201732
1983,192998.90876464636
1984,172698.52247877963
1985,225926.5592651746
1986,215746.4396303301
1987,188318.58233173718
1988,181904.8834311694
1989,201941.62622619636
1990,218792.30254626853
1991,219889.8512210154
1992,217139.78310339907
1993,182143.97924499097
1994,233508.63317641607
1995,186922.15166943922
1996,246992.49770899423
1997,307656.87064003793
1998,287862.84995461674
1999,275445.0923997016
2000,315322.5479071261
2001,293888.4712218458
2002,244687.22935444096
2003,256016.34777121033
2004,283975.81018002407
2005,221967.8594057047
2006,221261.04467141753
2007,258557.32617607113
2008,218323.6305707038
2009,189787.33440191153
2010,199793.10006030177
2011,144435.67876637142
2012,180073.51343407552
2013,171647.13926422494
2014,185197.93587986467
2015,190952.05831849354
2016,189856.99822156786
2017,195433.4773493556
2018,119908.85652346228
2019,145058.46741761302
2020,105404.15657852919
2021,94148.8990185435
2022,181769.9925823994
2023,134871.0005582798
2024,282318.3116894314
2025,355064.9782741957
2026,176612.53604021418
2027,160186.74690615243
2028,146637.75117441753
2029,168606.74837847237
2030,269552.7615538716
2031,239631.36610285973
2032,255432.53269976415
2033,256380.67370420214
2034,178179.69902500726
2035,220214.67048794637
2036,214708.30396581377
2037,219227.19507829053
2038,344680.47235432966
2039,201428.90615014613
2040,284902.5082830556
2041,287943.6240970484
2042,204579.53057463266
2043,185991.2496501164
2044,182356.16096958588
2045,209847.5284218468
2046,148699.6859140331
2047,140025.09649125833
2048,149867.21379072254
2049,148075.49782119165
2050,174365.93205743327
2051,113872.4185956955
2052,120360.89658291108
2053,155094.9649601739
2054,105209.37555300326
2055,142710.4102813719
2056,155414.42544700045
2057,114076.61241987489
2058,203167.4240977973
2059,130605.33827338017
2060,179684.80262910013
2061,182733.82199807215
2062,121629.70617527232
2063,117403.10378641481
2064,126614.18359140685
2065,111535.01967054066
2066,160616.56300868266
2067,117772.10771587747
2068,147377.3689687112
2069,83392.09821357345
2070,112704.31745846184
2071,98098.94876167102
2072,142603.96859685457
2073,137229.76592249417
2074,191756.76002633577
2075,142797.72612539906
2076,114240.59435519077
2077,154281.6390823742
2078,120654.3275749196
2079,140627.02646577236
2080,125189.08201376503
2081,123305.19947054324
2082,109944.95212047517
2083,134364.17195472904
2084,111465.6022442327
2085,120580.04216111625
2086,118421.7136552258
2087,133360.65680029854
2088,98043.26402467996
2089,88499.43171158891
2090,127570.52779108386
2091,102758.66269891422
2092,124057.39120034044
2093,109707.14260015539
2094,115747.42532884072
2095,151218.31018753536
2096,86996.205479042
2097,102711.03921117041
2098,138320.87331923947
2099,58690.0058715729
2100,66057.1757931882
2101,104982.66307803387
2102,140860.55010798672
2103,103405.90506375405
2104,143013.654913312
2105,128088.3367191845
2106,56309.23304952454
2107,188182.00176383404
2108,116948.37809502128
2109,106529.46948625853
2110,115518.23358567114
2111,157836.27559655035
2112,122592.32901250033
2113,120439.84684158859
2114,126872.83752359005
2115,154991.4583207257
2116,111867.5053145176
2117,135521.81126558402
2118,122392.73751494348
2119,121095.34493328052
2120,124737.45778770593
2121,inf
2122,109546.14033455728
2123,86916.77039888379
2124,149402.1038364469
2125,130501.34242861201
2126,138883.3295712077
2127,153384.76342015964
2128,125039.5051076626
2129,88096.514652152
2130,120816.61749586761
2131,145519.74223553383
2132,113093.3578932429
2133,126653.66733470077
2134,126551.40934060067
2135,106694.18755261292
2136,68046.62832383436
2137,100765.06180396474
2138,136056.2396702545
2139,156681.33080791347
2140,139422.31596421284
2141,175061.34283458715
2142,123708.05409555194
2143,144940.57445211842
2144,116981.17734600561
2145,148508.7346452164
2146,166025.45144064556
2147,142010.4571878106
2148,137348.73747061423
2149,157022.59623772002
2150,221663.7180701216
2151,125867.6387383262
2152,166637.0090224555
2153,186262.34318334813
2154,100066.58130694352
2155,141195.18553392164
2156,262743.37904646184
2157,237746.9153850446
2158,234998.00260067478
2159,219555.74660624555
2160,188976.4380695365
2161,250514.26524917773
2162,376423.2873075323
2163,374469.9854673422
2164,251514.4804293802
2165,193327.82616765404
2166,158394.21262584536
2167,214289.1930704697
2168,191375.81568605284
2169,187173.6392403917
2170,206813.93228725682
2171,159823.42624245668
2172,126379.71552331917
2173,170533.84290068515
2174,223087.74365425084
2175,293531.86065969284
2176,288297.9649037628
2177,231518.0691325124
2178,215556.24236956946
2179,139393.60275831685
2180,186453.67193172907
2181,190209.77116964204
2182,221471.76452662767
2183,190993.08944762187
2184,115089.37661934542
2185,131195.87032791457
2186,151453.3247940302
2187,168924.11930069688
2188,162594.5956312558
2189,300790.07492798695
2190,72127.26252783476
2191,77249.64769461183
2192,87166.19441777286
2193,108468.41810534007
2194,110681.77336120071
2195,102948.72864960026
2196,103302.66354699535
2197,116772.88071721225
2198,165437.7495159457
2199,191957.72283895445
2200,131504.39202947298
2201,129422.77350850755
2202,200644.26014390218
2203,119102.61531379784
2204,155252.16075780638
2205,110095.05026833713
2206,124377.33600343729
2207,192692.92619551087
2208,244826.7174974574
2209,192652.03944978112
2210,126177.31586387193
2211,115782.4092735101
2212,130865.54239475465
2213,110844.36539248623
2214,136792.8242171782
2215,106245.38665902514
2216,143637.61695596392
2217,67223.86703065532
2218,104832.14958631614
2219,95384.00789204036
2220,79318.18793188516
2221,275273.5955231609
2222,247425.0483504068
2223,287597.51197179535
2224,221712.6781537234
2225,115556.89084982264
2226,180018.68949209343
2227,209109.56716155
2228,267008.475573051
2229,245752.86655063837
2230,146589.27755537612
2231,211264.09144920582
2232,188515.56830916976
2233,170361.49406891354
2234,254662.36020996157
2235,220070.7594774372
2236,260592.5691304303
2237,315133.81586539955
2238,196529.71209795788
2239,117635.18321777493
2240,154784.70066411071
2241,150705.36689444364
2242,125910.93758864798
2243,136003.87057812896
2244,112834.86198764505
2245,107059.7762822756
2246,138476.413129798
2247,131814.84821386522
2248,125123.40085981552
2249,127263.0975968256
2250,132963.11420972727
2251,97743.37814230348
2252,175833.4151057447
2253,158123.92793191876
2254,174855.65833291973
2255,184755.15393011092
2256,175405.16384165088
2257,209640.7879720525
2258,170797.08971148098
2259,179660.99295813416
2260,125473.81977820891
2261,184290.11018219782
2262,188660.86398516496
2263,353711.81370151514
2264,519241.69779043656
2265,157262.16604535395
2266,259843.2672332331
2267,312039.2971484907
2268,401899.796890177
2269,153558.35773327324
2270,201721.30303024672
2271,221275.10873375
2272,238073.1649228293
2273,166694.91627887322
2274,178016.62580611967
2275,158241.58836931715
2276,203342.54187844475
2277,189698.40406612505
2278,147520.7699279958
2279,126583.85830789385
2280,114709.88770391533
2281,171178.77000720653
2282,183432.87362959184
2283,119256.00015693842
2284,125485.88005509482
2285,140330.2915042692
2286,123577.77808563346
2287,351047.6992878227
2288,262312.2589191102
2289,325699.3962524389
2290,413563.6723067554
2291,317112.6435016881
2292,427181.7710701219
2293,451739.48158537457
2294,363742.0031963897
2295,479273.802881809
2296,251236.72914232928
2297,329321.29792226356
2298,326364.77274685074
2299,353630.88560567395
2300,299565.5870403023
2301,306438.4115969161
2302,241608.27439163002
2303,244791.82113812806
2304,240286.1690971889
2305,192123.19720518283
2306,186570.3035778269
2307,197153.3236875716
2308,216151.18251736488
2309,268291.24278221925
2310,201544.7553541992
2311,202580.05576597626
2312,179569.65901476634
2313,179205.9903231655
2314,184473.29807528827
2315,185828.8912258601
2316,203812.54881361537
2317,189197.1498661076
2318,183741.31826905362
2319,190964.11333058294
2320,192821.67661155175
2321,241864.86057155184
2322,196140.40525575055
2323,187063.579487214
2324,196419.3051074604
2325,220600.36555058832
2326,184724.34263787422
2327,205832.8774189648
2328,226453.6765042313
2329,193882.34308044615
2330,188217.9290976779
2331,339585.3917788895
2332,378313.26852689695
2333,319220.99671573244
2334,242402.09155828672
2335,275683.6220344541
2336,283417.080533845
2337,197458.78281285407
2338,262589.4942683758
2339,222693.44215363511
2340,388509.967472297
2341,217299.23620136827
2342,238461.05029575722
2343,227285.3402761338
2344,214477.62835729303
2345,230145.93332132278
2346,216146.07903222847
2347,197724.54808159967
2348,244500.5417355849
2349,181692.8287952345
2350,309512.1732190766
2351,251457.00399985924
2352,254509.3228977453
2353,240885.71578863313
2354,138000.98745932765
2355,144267.92899643612
2356,157487.89808589904
2357,198054.47874172858
2358,192638.5301551534
2359,133541.55892961303
2360,122220.37319092038
2361,147055.0126153894
2362,263001.28402599937
2363,144454.1765955225
2364,169311.3183431495
2365,229149.56548036824
2366,205099.631501592
2367,229128.61610137013
2368,209882.8366357998
2369,212139.74785734538
2370,173492.2101219328
2371,158464.78279038332
2372,195900.6552997875
2373,301286.15629069344
2374,317173.2260598962
2375,228603.11908257427
2376,284966.4871715891
2377,337716.26515754976
2378,158825.84681409877
2379,208713.0318869898
2380,164627.7318629163
2381,175148.7055446353
2382,231453.7511774509
2383,207804.7026722131
2384,244041.24760817012
2385,170856.69338827787
2386,137937.8501740963
2387,128285.22697207099
2388,109818.09633553681
2389,116521.41384833457
2390,146641.62866374958
2391,140800.67415036747
2392,114360.27734835431
2393,178816.44492155573
2394,134937.45421579023
2395,204428.31292003152
2396,150831.39546346897
2397,218758.02670768212
2398,129487.98601983205
2399,64349.387853550405
2400,69675.28426374534
2401,124903.98160930228
2402,137399.72130821727
2403,143573.79531033788
2404,157986.14648148202
2405,164523.9750838632
2406,147545.8716324533
2407,132811.7473650238
2408,161004.72667143584
2409,119555.85595948366
2410,186682.8521149935
2411,112804.14977950804
2412,151846.12037933042
2413,122987.0733350456
2414,145493.88819657898
2415,134482.19421137995
2416,121740.84491668073
2417,134852.24989484064
2418,130770.91274484374
2419,124192.12753138693
2420,121801.9507982823
2421,296197.42514817725
2422,103729.2754577671
2423,110366.38637863174
2424,154113.48950803198
2425,180844.87500244327
2426,120675.39905734864
2427,117834.10029910789
2428,175709.15973214898
2429,114222.32212932823
2430,136243.53092204753
2431,109399.84467291924
2432,140174.17434378405
2433,140656.36577059454
2434,129530.30959464748
2435,142450.73476593883
2436,121741.16964009286
2437,107951.14634831669
2438,127729.16292803395
2439,111637.55333808814
2440,127866.21128329828
2441,97666.20731697835
2442,104624.51645255456
2443,137845.06861810258
2444,130191.9951853574
2445,93561.40685688578
2446,132010.34740001953
2447,184330.13831424603
2448,129164.730732183
2449,121667.03907975422
2450,149248.65955057298
2451,123807.09489838721
2452,179518.21454696442
2453,100207.21317311675
2454,124797.6976184327
2455,119673.31060229111
2456,140054.8319627492
2457,128592.76457694916
2458,131899.63502602663
2459,109132.15728944498
2460,144298.1214395498
2461,128469.43507753874
2462,132286.61843519882
2463,127200.16747377458
2464,166603.57495463412
2465,136514.1328344224
2466,117977.13585191121
2467,150757.81310990994
2468,83462.84889076828
2469,76246.63799397994
2470,194014.97151200686
2471,229053.10258308594
2472,146063.66992094603
2473,107664.74353570846
2474,65655.24107383385
2475,228072.56193113662
2476,108973.75908363631
2477,118995.53851045703
2478,149813.62520739686
2479,98865.98278915178
2480,149150.61700122728
2481,123252.88126266915
2482,134651.18868468088
2483,107968.49019099091
2484,122512.03258712188
2485,129529.62921259372
2486,138275.10775830905
2487,164758.47703990055
2488,177671.34083205863
2489,152280.97631111115
2490,151181.61331165905
2491,105596.79862982975
2492,200999.7251591557
2493,154576.02023009156
2494,143154.45459960226
2495,86191.52284086202
2496,232360.56393460603
2497,155354.03118147227
2498,108718.68404553075
2499,87334.4000583643
2500,121466.26161668135
2501,143888.8754611454
2502,139665.84604887958
2503,92714.29281514199
2504,465196.6027821822
2505,219397.14686333344
2506,263445.0149429036
2507,293798.8035237047
2508,264736.5082694357
2509,219852.3271909325
2510,222685.11642917228
2511,178589.26140333546
2512,198673.4074384896
2513,232950.66719242308
2514,286163.86879832577
2515,143165.18277638746
2516,177991.24952742457
2517,143417.994532254
2518,155208.92488416858
2519,217332.33944178687
2520,210555.47677013825
2521,188653.95679456976
2522,226780.25700468212
2523,118766.82955007948
2524,133228.60728688442
2525,140601.5755246139
2526,131331.53432028077
2527,116195.36644505576
2528,129040.80364803111
2529,136307.2931565232
2530,128664.02178841623
2531,249740.98038017392
2532,221658.0715580727
2533,198744.73078466248
2534,230555.5636332206
2535,288465.7334193583
2536,235240.36335315864
2537,228450.7049746036
2538,189001.5259215993
2539,193750.14743614706
2540,184479.04745001768
2541,186932.31437548672
2542,161031.84679961548
2543,112242.50152649551
2544,117197.03692644644
2545,126965.45240115699
2546,130075.99545934144
2547,148953.06481208996
2548,163995.34636501854
2549,155893.67260178213
2550,1294864.8405086887
2551,146429.34481086498
2552,137467.7650463166
2553,76839.924838878
2554,87081.4575731431
2555,120846.38139742916
2556,98523.01524924635
2557,104582.80091791277
2558,130944.22282166497
2559,117016.92215463995
2560,141955.98455215714
2561,141064.42966387467
2562,122667.07269169105
2563,127949.1474826852
2564,190606.93062755835
2565,130426.01340502017
2566,133951.61520378725
2567,121063.70126334338
2568,182431.34470058838
2569,207252.15543114903
2570,124128.82464471714
2571,167566.19224690457
2572,155850.61572048083
2573,206043.4645847645
2574,212811.31716828092
2575,139901.60001223366
2576,116673.23832845321
2577,112699.74527552555
2578,97257.28081035752
2579,60799.64092068649
2580,107403.99122111005
2581,121770.06895660327
2582,137882.3837315122
2583,255070.27246433013
2584,185130.1360763136
2585,187825.96018501985
2586,215582.27120815386
2587,203407.27263673022
2588,146754.98316979248
2589,159795.31785841918
2590,218371.98144754834
2591,235885.49645860546
2592,217281.29827859512
2593,245657.11611439183
2594,187745.65205523084
2595,208859.25380076622
2596,294395.1890213751
2597,195104.8674589258
2598,290224.13686344854
2599,344100.7727026897
2600,443161.8123271495
2601,147785.5859803243
2602,93026.14706884748
2603,101594.87954325463
2604,94570.89382708906
2605,93203.05230575695
2606,142414.08264020295
2607,239670.19813364855
2608,197944.0985748508
2609,182561.13993168247
2610,109207.23679603115
2611,99118.89222784915
2612,160121.0992211916
2613,137768.3859771354
2614,124927.33012058509
2615,166370.74687232325
2616,156823.23451233585
2617,181252.87389175963
2618,191338.03105250088
2619,202326.68187364092
2620,191853.70083704873
2621,175917.3581234111
2622,182627.78255258212
2623,233740.90517606563
2624,314920.6929057003
2625,285458.21747271484
2626,185270.40681275437
2627,161250.8405408049
2628,410749.6232754249
2629,478208.599942773
2630,337711.4265594134
2631,481277.0001299193
2632,392151.5403036388
2633,266401.89478756854
2634,401787.4060412119
2635,166663.34189348842
2636,188587.52208784886
2637,186442.75595256168
2638,268595.2967326347
2639,184657.1812363228
2640,156389.01662442097
2641,107181.26571904303
2642,183916.7801734433
2643,114430.37035862145
2644,124952.359671274
2645,124577.94918080002
2646,107202.07767782551
2647,118225.90231089319
2648,144671.79200946432
2649,157348.16083169493
2650,142557.3116784856
2651,145897.28065191404
2652,398326.00254213676
2653,242816.7142679269
2654,241888.6667058286
2655,384168.25628839165
2656,323857.52782374935
2657,338279.46750120854
2658,284131.6640954436
2659,296876.0884701447
2660,356092.88376265427
2661,325788.3866416996
2662,337972.25862430246
2663,289226.66950166813
2664,261718.0549575853
2665,297722.0074624455
2666,265014.2700396842
2667,186845.17705495897
2668,194984.85744094563
2669,187049.5938318969
2670,284223.59919553006
2671,197876.65834283014
2672,202930.36064839578
2673,202765.19222774563
2674,206181.16295064817
2675,173582.0216879424
2676,204658.5077373273
2677,205489.03222596453
2678,262722.83877175703
2679,268129.1802834239
2680,270699.0092011312
2681,405913.2528170601
2682,312531.8582371322
2683,567695.2005907451
2684,301261.14167648135
2685,343973.9720909771
2686,250583.10690968556
2687,289115.79026329855
2688,224563.38602636836
2689,209050.82030266893
2690,439951.9273631617
2691,186611.0827967575
2692,138936.7308054795
2693,206479.76595382462
2694,144622.99740718416
2695,199946.89998055913
2696,190716.6807888744
2697,181964.26494318296
2698,207700.59809954462
2699,166348.04452853958
2700,150952.29952638055
2701,169404.6074094551
2702,124524.15945218687
2703,147646.40477404292
2704,137508.50849330644
2705,115825.12368083655
2706,120081.1182897386
2707,139110.2097835184
2708,124442.71453698259
2709,104219.53439676769
2710,129154.01530156033
2711,224094.5233067975
2712,371620.4804336396
2713,172856.19085814766
2714,159529.02493409973
2715,157172.76483453944
2716,157265.79484798442
2717,194632.09865629626
2718,231020.94648590786
2719,165660.86504544326
2720,197574.4522145362
2721,136938.4394266737
2722,167692.94392797112
2723,149638.228018046
2724,131097.4825049088
2725,132510.61348020722
2726,147067.47619269785
2727,165242.57541768046
2728,195101.95581571496
2729,150923.16050369292
2730,144637.91230698713
2731,140258.41479095246
2732,123901.08867642078
2733,157276.72511526267
2734,146138.59887592547
